Date,Day of Week,Weekend,Holiday,Internal Events,Offline Job Count,Network Down,Employees Count,Social Media Count,Guest Count,Mobile Usage Count,Total Swipe Hours,total_usage
2016-10-04,2,0,0,0,99,4,1164,629,0,95,9430.627125316,10692.814023565672
2016-10-05,3,0,0,0,91,1,1124,588,7,130,9156.5869536304,13457.462248515689
2016-10-06,4,0,0,0,100,1,1100,508,5,86,8947.8449301406,12902.404645180419
2016-10-07,5,0,0,1,120,2,1060,688,2,95,8602.3242415545,6719.2423432840815
2016-10-08,6,1,1,0,32,1,54,14,0,0,437.5033202466,635.929134311356
2016-10-09,7,1,1,0,26,1,32,12,0,0,259.2612268128,396.9792321893552
2016-10-10,1,0,0,0,118,1,1083,546,3,126,8795.8163000162,12954.755409610005
2016-10-11,2,0,1,0,29,0,3,0,0,0,24.3057400137,78.21377908158918
2016-10-12,3,0,1,0,28,0,1,0,0,0,8.1019133379,54.42337732625105
2016-10-13,4,0,0,0,86,1,1159,591,1,143,9397.2656103165,13834.79298439982
2016-10-14,5,0,1,0,22,1,5,0,0,0,40.5095666895,85.08531061420572
2016-10-15,6,1,1,0,23,1,49,19,0,0,396.9937535571,583.4351567062417
2016-10-16,7,1,1,0,34,0,60,11,0,0,486.114800274,747.3695983479586
2016-10-17,1,0,0,0,88,3,1133,677,7,169,9229.504173671501,11811.8242181038
2016-10-18,2,0,0,0,82,3,1033,552,7,157,8419.3128398814,10618.521473467508
2016-10-19,3,0,1,0,24,1,4,0,0,0,32.4076533516,77.96571501030729
2016-10-20,4,0,0,0,117,0,1111,666,2,100,9015.5218217874,14476.337978684924
2016-10-21,5,0,0,0,103,0,1169,623,7,147,9521.173053835899,15132.094430341089
2016-10-22,6,1,1,0,27,0,48,18,0,0,388.8918402192,620.5626544718297
2016-10-23,7,1,1,0,22,1,48,15,0,0,388.8918402192,561.6864403575978
2016-10-24,1,0,0,0,94,4,1200,564,0,96,9722.2960054804,10794.89124328013
2016-10-25,2,0,0,0,83,4,1009,698,7,167,8224.8669197718,9892.709874611277
2016-10-26,3,0,0,0,113,1,1110,578,2,136,9007.4199084495,13327.231917661764
2016-10-27,4,0,0,0,80,1,1091,620,3,118,8860.6316067194,13140.850534546176
2016-10-28,5,0,0,0,96,0,1100,517,6,169,8954.9929818307,14146.151980676135
2016-10-29,6,1,1,0,32,0,49,19,0,0,396.9937535571,641.9144323241281
2016-10-30,7,1,1,0,30,0,43,15,0,0,348.3822735297,562.1000228877074
2016-10-31,1,0,1,0,26,0,5,0,0,0,40.5095666895,95.81826426258809
2016-11-01,2,0,1,0,30,0,4,0,0,0,32.4076533516,90.88221953105062
2016-11-02,3,0,0,0,115,4,1078,564,2,121,8748.1586816367,9986.945230260304
2016-11-03,4,0,0,0,99,4,1190,694,6,150,9684.1651822417,11213.617557683947
2016-11-04,5,0,0,0,120,4,1189,640,4,85,9661.767165523699,10922.840977233527
2016-11-05,6,1,1,0,23,1,20,20,0,0,162.038266758,289.7685146937668
2016-11-06,7,1,1,0,26,0,20,20,0,0,162.038266758,312.5961004206939
2016-11-07,1,0,0,0,100,4,1042,571,3,139,8463.6378531623,9763.010407585445
2016-11-08,2,0,0,0,107,5,1084,529,4,88,8811.066265044201,8861.988665870558
2016-11-09,3,0,0,0,84,2,1028,520,1,85,8335.9149630516,11224.718024809954
2016-11-10,4,0,0,0,112,3,1103,544,3,89,8957.8545667742,11038.456903636938
2016-11-11,5,0,0,0,86,3,1016,613,4,98,8260.136158067,10467.177272631801
2016-11-12,6,1,1,0,29,0,49,20,0,0,396.9937535571,639.7724157218715
2016-11-13,7,1,1,0,19,1,23,10,0,0,186.34400677169998,289.2460515076538
2016-11-14,1,0,1,0,19,1,1,0,0,0,8.1019133379,39.59565761917922
2016-11-15,2,0,0,0,85,2,1090,557,4,154,8859.6777450716,12089.703680096027
2016-11-16,3,0,0,0,118,0,1094,577,4,130,8892.0853984232,14152.737197775648
2016-11-17,4,0,0,0,117,3,1039,596,5,95,8453.6282165287,10660.107698252283
2016-11-18,5,0,0,0,101,2,1162,688,4,160,9443.0155054004,13127.67220125101
2016-11-19,6,1,1,0,15,1,30,12,0,0,243.057400137,359.54285382778625
2016-11-20,7,1,1,0,26,1,35,20,0,0,283.5669668265,447.59626049054157
2016-11-21,1,0,0,0,107,3,1062,622,4,83,8632.8241716104,10867.651668845943
2016-11-22,2,0,0,0,120,0,1083,684,5,92,8810.1124033963,14200.391287991062
2016-11-23,3,0,0,1,96,2,1102,687,5,88,8964.0487568164,6848.626454137938
2016-11-24,4,0,1,0,33,0,3,0,0,0,24.3057400137,84.39969565592838
2016-11-25,5,0,0,0,117,5,1030,531,3,133,8366.4148931075,8646.665922840133
2016-11-26,6,1,1,0,26,0,53,12,0,0,429.40140690870004,659.6414568866415
2016-11-27,7,1,1,0,17,1,39,20,0,0,315.9746201781,474.52816376255055
2016-11-28,1,0,0,0,103,2,1146,558,7,133,9334.8290470642,12591.710751633445
2016-11-29,2,0,0,0,106,2,1011,579,6,105,8233.9226947576,11314.594594152855
2016-11-30,3,0,0,0,108,2,1165,620,2,82,9453.025142034001,12780.496402193754
2016-12-01,4,0,0,0,111,4,1148,558,1,109,9308.144563599599,10454.697826055122
2016-12-02,5,0,0,0,100,0,1140,561,4,105,9264.7734119666,14528.901309864894
2016-12-03,6,1,1,0,17,0,58,19,0,0,469.9109735982,718.8148969232461
2016-12-04,7,1,1,0,33,1,24,13,0,0,194.4459201096,328.60157589440234
2016-12-05,1,0,0,0,100,0,1193,541,4,121,9694.1748188753,15111.713322596379
2016-12-06,2,0,0,0,113,5,1152,613,4,135,9361.9963720214,9655.329148354864
2016-12-07,3,0,0,0,115,4,1011,571,7,170,8241.0707464476,9648.111515296923
2016-12-08,4,0,0,0,107,2,1073,656,5,134,8729.0932700173,12161.204610924613
2016-12-09,5,0,0,0,105,0,1042,620,1,86,8449.3417497822,13535.091302809464
2016-12-10,6,1,1,0,28,1,48,16,0,0,388.8918402192,573.4627360476044
2016-12-11,7,1,1,0,19,0,51,10,0,0,413.1975802329,621.5773386127989
2016-12-12,1,0,0,0,93,4,1127,538,3,117,9152.3004868838,10246.405696080785
2016-12-13,2,0,1,0,26,0,2,0,0,0,16.2038266758,62.452380344958115
2016-12-14,3,0,0,0,114,4,1198,600,1,133,9713.240230494699,11003.390240749854
2016-12-15,4,0,0,0,105,2,1043,673,7,164,8500.3319732604,12007.669948317474
2016-12-16,5,0,0,0,105,3,1089,614,6,94,8865.8719351138,11105.992264366461
2016-12-17,6,1,1,0,22,1,59,17,0,0,478.0128869361,679.0193748163417
2016-12-18,7,1,1,0,27,1,60,13,0,0,486.114800274,686.9746411113423
2016-12-19,1,0,0,0,93,4,1125,534,4,86,9143.2447118981,10140.068237156502
2016-12-20,2,0,0,0,107,3,1045,558,0,167,8466.4994381059,10782.398420820515
2016-12-21,3,0,1,0,18,1,1,0,0,0,8.1019133379,38.049178475594424
2016-12-22,4,0,0,0,100,4,1067,560,4,155,8673.3337382999,9968.45136758532
2016-12-23,5,0,0,1,87,3,1070,647,0,169,8669.0472715534,5830.935068337394
2016-12-24,6,1,1,0,30,0,45,10,0,0,364.58610020550003,571.8568413569717
2016-12-25,7,1,1,0,20,0,47,19,0,0,380.78992688129995,601.1127599893572
2016-12-26,1,0,0,0,93,0,1037,567,4,94,8430.276338162901,13357.732136263632
2016-12-27,2,0,0,0,89,4,1022,647,4,164,8308.747638094399,9856.275055036911
2016-12-28,3,0,0,0,81,0,1025,543,5,161,8340.2014297981,13329.584579220247
2016-12-29,4,0,0,0,118,4,1139,635,11,130,9306.7078604591,10672.370407726068
2016-12-30,5,0,0,0,109,1,1117,692,7,162,9099.8735602651,13760.135722206463
2016-12-31,6,1,1,0,32,0,42,10,0,0,340.2803601918,541.5839157265113
2017-01-01,7,1,1,0,17,0,56,20,0,0,453.7071469224,699.0683951399907
2017-01-02,1,0,0,0,105,2,1190,630,5,99,9677.0171305517,13086.935798622024
2017-01-03,2,0,0,0,115,1,1110,663,0,125,8993.1238050694,13507.823680594744
2017-01-04,3,0,0,0,100,1,1114,544,4,132,9054.1236651812,13257.257111882653
2017-01-05,4,0,1,0,18,1,3,0,0,0,24.3057400137,58.47428625773047
2017-01-06,5,0,0,0,113,0,1014,591,2,87,8229.6362280111,13168.836863230106
2017-01-07,6,1,1,0,22,0,59,20,0,0,478.0128869361,740.1666747755446
2017-01-08,7,1,1,0,33,1,33,20,0,0,267.3631401507,437.9965067134991
2017-01-09,1,0,0,0,104,3,1055,630,6,80,8590.4068816252,10821.132970310786
2017-01-10,2,0,0,0,115,2,1198,581,3,126,9727.5363338748,13122.499315708752
2017-01-11,3,0,0,0,117,0,1039,646,2,114,8432.1840614586,13663.492768170578
2017-01-12,4,0,0,0,87,3,1145,605,5,80,9312.4310303462,11485.336001830645
2017-01-13,5,0,0,0,99,2,1116,513,5,128,9077.475543547,12175.500717746163
2017-01-14,6,1,1,0,26,0,23,18,0,0,186.34400677169998,340.96714268132837
2017-01-15,7,1,1,0,32,1,55,11,0,0,445.60523358449996,638.6494257169308
2017-01-16,1,0,0,0,90,3,1145,535,6,102,9319.5790820362,11377.196459247592
2017-01-17,2,0,0,0,117,0,1037,518,4,125,8430.276338162901,13356.360945287606
2017-01-18,3,0,0,0,105,1,1118,517,5,149,9093.6793702228,13286.919688748332
2017-01-19,4,0,0,0,86,2,1144,638,6,115,9311.4771686983,12695.39162156126
2017-01-20,5,0,0,0,100,4,1126,513,5,135,9158.4946769261,10241.035373542658
2017-01-21,6,1,1,0,28,1,39,13,0,0,315.9746201781,474.0574885424988
2017-01-22,7,1,1,0,20,0,60,13,0,0,486.114800274,730.7137319947669
2017-01-23,1,0,0,0,83,5,1074,638,1,154,8708.602976595,9202.41732121164
2017-01-24,2,0,0,0,111,5,1024,688,2,102,8310.6553613901,8903.637824630126
2017-01-25,3,0,0,0,105,0,1127,523,6,123,9173.744641954001,14350.870392939372
2017-01-26,4,0,1,0,18,1,0,0,0,0,0.0,27.836624584526394
2017-01-27,5,0,0,0,96,3,1034,595,6,128,8420.266701529301,10674.972328144147
2017-01-28,6,1,1,0,24,0,57,15,0,0,461.8090602603,708.5286063084718
2017-01-29,7,1,1,0,20,0,21,12,0,0,170.1401800959,294.45982023707944
2017-01-30,1,0,0,0,116,2,1188,538,1,123,9632.2210971157,12910.491508732825
2017-01-31,2,0,0,0,91,5,1136,531,0,84,9203.7735518548,9163.280509833761
2017-02-01,3,0,1,0,28,0,4,0,0,0,32.4076533516,87.78926124388104
2017-02-02,4,0,0,0,109,5,1107,597,2,104,8983.114168435799,9224.410342203084
2017-02-03,5,0,0,0,102,1,1105,588,3,130,8974.05839345,13270.403723735544
2017-02-04,6,1,1,0,24,1,50,13,0,0,405.095666895,580.2096647699078
2017-02-05,7,1,1,0,29,1,31,12,0,0,251.15931347490002,391.4061157290415
2017-02-06,1,0,0,0,84,5,1199,541,6,137,9757.0824022828,9750.116088161127
2017-02-07,2,0,0,0,95,2,1142,516,2,92,9266.681135262299,12313.74833826565
2017-02-08,3,0,0,0,103,3,1046,521,6,106,8517.4896615841,10542.180749454097
2017-02-09,4,0,0,0,102,1,1100,504,0,90,8912.1046716904,12893.792950889485
2017-02-10,5,0,1,0,22,0,5,0,0,0,40.5095666895,89.6323476882489
2017-02-11,6,1,1,0,22,0,51,15,0,0,413.1975802329,638.7038801860423
2017-02-12,7,1,1,0,30,1,57,14,0,0,461.8090602603,663.4738376973905
2017-02-13,1,0,0,0,95,0,1027,644,2,111,8334.9611014038,13482.893759667324
2017-02-14,2,0,1,0,22,1,4,0,0,0,32.4076533516,74.8727567231377
2017-02-15,3,0,0,0,94,2,1100,670,3,129,8933.5488267605,12408.703442773223
2017-02-16,4,0,0,0,84,4,1127,507,5,125,9166.596590264,10181.73121386472
2017-02-17,5,0,0,0,89,2,1099,568,1,151,8911.1508100425,12191.448000481343
2017-02-18,6,1,1,0,20,1,29,17,0,0,234.9554867991,369.54979979713124
2017-02-19,7,1,1,0,22,0,24,10,0,0,194.4459201096,325.92382078488345
2017-02-20,1,0,0,0,108,5,1179,509,2,147,9566.4519287646,9592.844665085517
2017-02-21,2,0,1,0,33,1,5,0,0,0,40.5095666895,102.09658119363851
2017-02-22,3,0,0,1,96,3,1007,520,4,152,8187.2189380259,5278.378682483379
2017-02-23,4,0,0,0,102,0,1121,656,2,167,9096.5409551664,14720.690206681718
2017-02-24,5,0,1,0,23,0,2,0,0,0,16.2038266758,57.81294291420372
2017-02-25,6,1,1,0,33,1,30,20,0,0,243.057400137,407.358845040295
2017-02-26,7,1,1,0,35,1,38,10,0,0,307.8727068402,467.1780261710309
2017-02-27,1,0,0,0,115,5,1153,657,7,115,9391.542440429499,9728.286400787263
2017-02-28,2,0,0,0,94,5,1054,685,1,119,8546.564709837,9110.597835896973
2017-03-01,3,0,0,0,120,4,1123,549,5,84,9134.1889369124,10201.411581013544
2017-03-02,4,0,0,0,110,1,1035,621,0,128,8385.4803047269,12637.376158266681
2017-03-03,5,0,0,0,103,3,1081,584,0,130,8758.1683182703,11043.196941791273
2017-03-04,6,1,1,0,26,1,33,13,0,0,267.3631401507,409.689206908921
2017-03-05,7,1,1,0,20,0,22,12,0,0,178.24209343380002,305.5817815429561
2017-03-06,1,0,0,0,120,2,1117,695,1,158,9056.9852501247,12742.960145763722
2017-03-07,2,0,0,0,88,5,1044,691,0,165,8458.397524768001,9172.523806089483
2017-03-08,3,0,0,0,102,0,1168,524,5,122,9498.7750371179,14799.514942015112
2017-03-09,4,0,0,0,102,4,1133,517,5,110,9215.2080702914,10238.857586529724
2017-03-10,5,0,0,0,96,2,1049,675,3,101,8520.3512465276,11874.054194756196
2017-03-11,6,1,1,0,28,0,55,12,0,0,445.60523358449996,684.9783377855643
2017-03-12,7,1,1,0,17,0,46,10,0,0,372.68801354339996,562.8745737962461
2017-03-13,1,0,1,0,27,0,0,0,0,0,0.0,41.75493687678959
2017-03-14,2,0,0,0,92,5,1056,507,0,126,8555.6204848228,8692.54821078291
2017-03-15,3,0,0,0,114,4,1183,613,6,129,9627.4517888764,10925.306706084806
2017-03-16,4,0,0,0,120,0,1036,596,3,122,8415.0263731349,13534.05133816112
2017-03-17,5,0,0,0,118,1,1004,574,3,118,8155.7651463221,12196.243195368583
2017-03-18,6,1,1,0,15,0,22,16,0,0,178.24209343380002,307.8390691390233
2017-03-19,7,1,1,0,17,1,58,20,0,0,469.9109735982,668.5666876928431
2017-03-20,1,0,1,0,35,0,5,0,0,0,40.5095666895,109.7365765548513
2017-03-21,2,0,0,0,114,4,1079,625,0,100,8741.9644915945,10083.383487468991
2017-03-22,3,0,0,0,106,1,1174,519,0,126,9511.646258695,13790.586248032776
2017-03-23,4,0,0,0,97,0,1036,677,4,98,8422.174424825,13638.336502689346
2017-03-24,5,0,0,0,95,3,1165,506,5,89,9474.4692971042,11442.692224237666
2017-03-25,6,1,1,0,35,1,47,20,0,0,380.78992688129995,584.0652194756211
2017-03-26,7,1,1,0,26,1,45,13,0,0,364.58610020550003,532.2398536017373
2017-03-27,1,0,0,0,90,2,1117,677,5,159,9085.5774568849,12664.349497978124
2017-03-28,2,0,1,0,35,1,1,0,0,0,8.1019133379,64.339323916536
2017-03-29,3,0,0,0,118,2,1059,599,5,81,8615.6664832867,11762.199253313991
2017-03-30,4,0,0,0,84,2,1142,669,0,112,9252.3850318822,12727.94741884421
2017-03-31,5,0,0,0,102,4,1132,562,2,87,9185.6620018833,10273.99504846418
2017-04-01,6,1,1,0,34,1,46,11,0,0,372.68801354339996,549.8293989844882
2017-04-02,7,1,1,0,19,0,53,17,0,0,429.40140690870004,661.303207024037
2017-04-03,1,0,0,0,106,5,1091,616,3,136,8860.6316067194,9251.123890841727
2017-04-04,2,0,1,0,16,0,2,0,0,0,16.2038266758,46.987588909110116
2017-04-05,3,0,0,0,100,0,1007,613,6,106,8201.515041405999,13187.26800498545
2017-04-06,4,0,0,0,92,2,1177,615,7,96,9585.9883605391,12905.326898834355
2017-04-07,5,0,0,1,88,3,1199,555,6,98,9757.0824022828,5862.4582562520245
2017-04-08,6,1,1,0,16,0,24,17,0,0,194.4459201096,334.1268917228592
2017-04-09,7,1,1,0,26,0,53,13,0,0,429.40140690870004,662.1388777151393
2017-04-10,1,0,0,0,115,4,1113,570,7,88,9067.4659069135,10187.121461964789
2017-04-11,2,0,1,0,34,1,1,0,0,0,8.1019133379,62.79284477295122
2017-04-12,3,0,0,0,88,0,1158,531,6,136,9424.9039554289,14724.518804681697
2017-04-13,4,0,1,0,30,1,1,0,0,0,8.1019133379,56.60692819861201
2017-04-14,5,0,1,0,34,0,0,0,0,0,0.0,52.580290881883194
2017-04-15,6,1,1,0,16,0,43,14,0,0,348.3822735297,537.9518940490223
2017-04-16,7,1,1,0,33,1,27,16,0,0,218.7516601233,366.73150005309975
2017-04-17,1,0,0,0,101,3,1184,588,1,94,9599.8134437641,11819.739527802396
2017-04-18,2,0,0,0,106,2,1030,588,4,163,8373.5629447976,11665.765269269787
2017-04-19,3,0,0,0,97,2,1178,639,7,100,9594.090273877,12993.124660934982
2017-04-20,4,0,0,0,81,5,1166,525,3,109,9468.275107062,9405.253124094485
2017-04-21,5,0,0,0,100,4,1059,551,7,130,8629.962586666801,9825.972630387076
2017-04-22,6,1,1,0,27,0,38,15,0,0,307.8727068402,501.8507789275697
2017-04-23,7,1,1,0,29,1,43,11,0,0,348.3822735297,511.45934159336
2017-04-24,1,0,0,0,80,4,1153,589,0,137,9341.5060785991,10594.859698820774
2017-04-25,2,0,0,0,85,5,1091,536,7,97,8889.223813479599,8923.350263756587
2017-04-26,3,0,0,0,92,2,1139,663,1,99,9235.2273435585,12664.754715377338
2017-04-27,4,0,0,0,82,0,1184,629,5,110,9628.4056505243,15176.29356696223
2017-04-28,5,0,0,0,85,3,1009,647,1,146,8181.9786096315,10614.152914924953
2017-04-29,6,1,1,0,24,0,56,12,0,0,453.7071469224,689.9143825171019
2017-04-30,7,1,1,0,35,1,50,20,0,0,405.095666895,614.7028811488252
2017-05-01,1,0,1,0,34,1,3,0,0,0,24.3057400137,83.21795255508728
2017-05-02,2,0,0,0,92,1,1009,600,2,168,8189.1266613216,12404.824131055517
2017-05-03,3,0,0,0,106,1,1153,557,4,145,9370.098285359301,13732.470449339395
2017-05-04,4,0,0,0,114,3,1128,698,6,129,9181.846555291899,11751.760799845943
2017-05-05,5,0,0,1,86,4,1069,651,5,100,8696.6856166657,4689.658558400381
2017-05-06,6,1,1,0,25,1,43,14,0,0,348.3822735297,512.7656875045141
2017-05-07,7,1,1,0,18,1,54,15,0,0,437.5033202466,616.7758471296667
2017-05-08,1,0,0,0,94,4,1164,700,0,90,9430.627125316,10848.868356642974
2017-05-09,2,0,1,0,20,1,2,0,0,0,16.2038266758,51.354690653832044
2017-05-10,3,0,1,0,20,0,0,0,0,0,0.0,30.92958287169599
2017-05-11,4,0,0,0,89,1,1164,617,0,100,9430.627125316,13836.561024727727
2017-05-12,5,0,0,0,113,3,1032,575,7,156,8411.2109265435,10712.803236907013
2017-05-13,6,1,1,0,26,1,42,10,0,0,340.2803601918,494.1099294430398
2017-05-14,7,1,1,0,33,1,24,19,0,0,194.4459201096,343.58610086538914
2017-05-15,1,0,0,0,108,1,1112,536,2,119,9023.6237351253,13189.030444833466
2017-05-16,2,0,0,0,92,2,1188,610,5,167,9660.813303875899,13182.286900615352
2017-05-17,3,0,0,0,85,4,1053,689,1,150,8538.4627964991,10141.587220654692
2017-05-18,4,0,0,0,92,0,1026,677,5,124,8348.303343136,13592.24909191619
2017-05-19,5,0,0,0,119,0,1117,668,1,160,9056.9852501247,14711.011528944438
2017-05-20,6,1,1,0,30,1,47,13,0,0,380.78992688129995,558.8508779582125
2017-05-21,7,1,1,0,35,0,33,14,0,0,267.3631401507,456.11538471836695
2017-05-22,1,0,0,0,115,0,1170,700,6,97,9522.1269154837,15216.266227025815
2017-05-23,2,0,0,0,118,0,1109,551,1,154,8992.1699434215,14312.05494238586
2017-05-24,3,0,0,0,85,5,1071,517,7,156,8727.185546721601,8904.056553710248
2017-05-25,4,0,0,0,117,0,1084,637,7,144,8832.5104201143,14235.224228933857
2017-05-26,5,0,0,0,80,5,1009,532,1,136,8181.9786096315,8456.972660789717
2017-05-27,6,1,1,0,20,0,42,11,0,0,340.2803601918,525.5235868319916
2017-05-28,7,1,1,0,22,0,21,13,0,0,170.1401800959,300.05019935274686
2017-05-29,1,0,0,0,91,3,1087,585,3,105,8828.2239533678,11017.371750696831
2017-05-30,2,0,0,0,101,2,1147,587,3,116,9314.3387536419,12614.312362324084
2017-05-31,3,0,0,0,84,2,1046,525,2,126,8488.8974548239,11518.116813612998
2017-06-01,4,0,0,0,91,2,1146,609,4,103,9313.384891994001,12611.817110423144
2017-06-02,5,0,0,0,106,4,1121,674,5,146,9117.985110236501,10644.74367362096
2017-06-03,6,1,1,0,28,0,39,10,0,0,315.9746201781,502.03211523454223
2017-06-04,7,1,1,0,34,1,58,13,0,0,469.9109735982,677.3748873343001
2017-06-05,1,0,0,0,95,4,1150,601,0,128,9317.2003385854,10601.21867092598
2017-06-06,2,0,0,0,105,2,1052,684,6,92,8566.1011416115,11921.527917455067
2017-06-07,3,0,0,0,98,2,1050,521,1,163,8514.157056485401,11664.60571656498
2017-06-08,4,0,0,0,120,5,1163,623,6,88,9465.413522118399,9641.285102645441
2017-06-09,5,0,0,0,108,1,1045,610,1,126,8473.6474897959,12706.03286762279
2017-06-10,6,1,1,0,18,1,31,19,0,0,251.15931347490002,391.87679094909333
2017-06-11,7,1,1,0,23,1,51,18,0,0,413.1975802329,601.3628436598801
2017-06-12,1,0,0,0,107,3,1025,528,0,168,8304.4611713478,10542.30704474219
2017-06-13,2,0,0,0,90,1,1046,546,0,159,8474.6013514438,12615.36503623373
2017-06-14,3,0,0,0,114,5,1069,606,1,106,8668.093409905501,9007.676646721739
2017-06-15,4,0,0,0,83,2,1020,546,0,98,8263.9516046583,11246.349887613022
2017-06-16,5,0,0,0,85,1,1153,501,7,106,9391.542440429499,13462.12710428088
2017-06-17,6,1,1,0,18,1,24,12,0,0,194.4459201096,302.9069679121326
2017-06-18,7,1,1,0,18,1,21,13,0,0,170.1401800959,274.76672706742636
2017-06-19,1,0,0,0,90,2,1185,521,2,109,9615.063408791999,12764.54085526497
2017-06-20,2,0,0,0,106,2,1168,644,7,86,9513.071140498001,12888.61419252841
2017-06-21,3,0,1,0,34,1,1,0,0,0,8.1019133379,62.79284477295122
2017-06-22,4,0,0,0,86,0,1018,523,4,104,8276.3399847428,13052.763301049215
2017-06-23,5,0,1,0,31,1,3,0,0,0,24.3057400137,78.57851512433287
2017-06-24,6,1,1,0,33,0,44,12,0,0,356.48418686760004,570.369159138845
2017-06-25,7,1,1,0,32,1,59,20,0,0,478.0128869361,701.9764287376831
2017-06-26,1,0,1,0,19,1,1,0,0,0,8.1019133379,39.59565761917922
2017-06-27,2,0,0,1,92,1,1001,553,1,161,8117.163302928299,7171.7548747216015
2017-06-28,3,0,0,0,94,1,1084,588,3,119,8803.9182133541,13013.80192881258
2017-06-29,4,0,0,0,107,1,1147,537,5,102,9328.634857022,13508.94171618212
2017-06-30,5,0,0,0,94,1,1164,576,1,165,9437.775177006,13920.298934700091
2017-07-01,6,1,1,0,22,0,29,16,0,0,234.9554867991,396.51815228525356
2017-07-02,7,1,1,0,26,1,21,17,0,0,170.1401800959,297.1282435300959
2017-07-03,1,0,0,1,92,5,1195,630,8,123,9738.9708523113,3941.5885731240187
2017-07-04,2,0,0,0,83,3,1082,653,5,137,8802.0104900584,11224.464434473346
2017-07-05,3,0,0,0,118,2,1150,559,5,96,9352.9405970357,12549.479199598038
2017-07-06,4,0,0,0,107,5,1193,502,0,125,9665.5826121151,9601.316883549756
2017-07-07,5,0,0,0,103,4,1148,542,6,158,9343.8848220499,10547.501819212639
2017-07-08,6,1,1,0,32,0,32,19,0,0,259.2612268128,452.84109012422493
2017-07-09,7,1,1,0,24,0,52,20,0,0,421.2994935708,665.4059039215775
2017-07-10,1,0,0,0,102,4,1155,601,1,92,9364.8579569649,10554.556420819157
2017-07-11,2,0,0,0,112,5,1017,594,6,128,8282.534174785,8704.790327847579
2017-07-12,3,0,0,0,99,4,1050,512,9,82,8571.3414700058,9534.793949557012
2017-07-13,4,0,0,0,91,1,1089,525,2,167,8837.2797283536,13030.269371054417
2017-07-14,5,0,0,0,118,0,1038,533,6,137,8452.674354880899,13443.97869394666
2017-07-15,6,1,1,0,31,0,56,16,0,0,453.7071469224,710.7294198361866
2017-07-16,7,1,1,0,15,0,47,19,0,0,380.78992688129995,593.3803642714332
2017-07-17,1,0,0,0,85,3,1044,623,3,82,8479.8416798381,10679.825397546516
2017-07-18,2,0,0,0,107,5,1092,690,1,103,8854.4374166772,9349.739809625762
2017-07-19,3,0,0,0,83,3,1131,505,4,82,9191.8561919255,11114.799897700144
2017-07-20,4,0,0,0,87,1,1005,699,5,99,8178.1631630401,12424.29356497854
2017-07-21,5,0,0,0,102,3,1185,630,1,160,9607.915357102,12113.169401175492
2017-07-22,6,1,1,0,32,0,39,10,0,0,315.9746201781,508.2180318088814
2017-07-23,7,1,1,0,34,1,46,19,0,0,372.68801354339996,569.8087656124706
2017-07-24,1,0,0,0,103,0,1177,632,4,167,9564.544205468901,15290.144054785089
2017-07-25,2,0,0,0,108,0,1077,676,3,166,8747.2048199888,14290.352988506307
2017-07-26,3,0,0,0,115,0,1063,586,5,151,8648.074136638299,13885.128195294614
2017-07-27,4,0,0,0,83,5,1010,681,1,100,8190.0805229694,8742.88564569603
2017-07-28,5,0,0,0,118,0,1087,593,6,112,8849.668108438,14071.149297503895
2017-07-29,6,1,1,0,24,0,33,13,0,0,267.3631401507,436.60669331043636
2017-07-30,7,1,1,0,33,1,49,20,0,0,396.9937535571,601.3973689705875
2017-07-31,1,0,0,0,104,2,1133,595,4,115,9208.0600186013,12508.488903566888
2017-08-01,2,0,0,0,117,1,1044,698,0,113,8458.397524768001,12891.825451001363
2017-08-02,3,0,0,0,116,1,1161,668,3,142,9427.7655403725,14096.22347599285
2017-08-03,4,0,0,0,92,1,1104,651,4,80,8973.104531802199,13269.270208180136
2017-08-04,5,0,0,0,83,3,1151,691,2,123,9339.5983553034,11853.126547545673
2017-08-05,6,1,1,0,19,1,26,19,0,0,210.6497467854,342.36050063733796
2017-08-06,7,1,1,0,28,1,34,19,0,0,275.4650534886,437.97924405814547
2017-08-07,1,0,1,0,22,1,2,0,0,0,16.2038266758,54.44764894100164
2017-08-08,2,0,0,0,85,0,1013,608,3,147,8228.6823663632,13321.739258183054
2017-08-09,3,0,0,0,110,5,1025,571,6,138,8347.3494814882,8723.916384415865
2017-08-10,4,0,0,0,120,3,1032,572,2,118,8375.4706680933,10600.768098926314
2017-08-11,5,0,0,0,93,2,1046,656,0,167,8474.6013514438,11965.128848954397
2017-08-12,6,1,1,0,17,1,26,15,0,0,210.6497467854,329.27785903617723
2017-08-13,7,1,1,0,25,1,57,17,0,0,461.8090602603,663.23370446496
2017-08-14,1,0,0,1,98,0,1025,542,7,160,8354.497533178199,8222.966111511218
2017-08-15,2,0,1,0,26,1,2,0,0,0,16.2038266758,60.63356551534084
2017-08-16,3,0,0,0,89,3,1184,597,7,101,9642.701753904399,11857.64768271915
2017-08-17,4,0,1,0,33,0,0,0,0,0,0.0,51.03381173829839
2017-08-18,5,0,0,0,91,0,1175,588,4,97,9548.3403787931,14950.033765602766
2017-08-19,6,1,1,0,34,0,43,16,0,0,348.3822735297,570.7833602905444
2017-08-20,7,1,1,0,15,1,27,12,0,0,218.7516601233,328.9051921545822
2017-08-21,1,0,0,0,97,4,1061,678,2,89,8610.4261548924,10029.987981951655
